text,label,prob_seed42,fold_seed42,prob_seed7,fold_seed7,prob_seed2024,fold_seed2024
"กลับจากต่างประเทศ เข้าบ้านปุ๊บ เปลี่ยนชุดแล้วออกล่าหาอาหารไทยกินทันที ด้วยความคิดถึง ตอนแรกกะจะไปกินส้มตำที่อีกร้านให้สะใจ แต่สมาชิกลงเสียงขอเป็นร้านนี้ ด้วยหน้าที่สารถีและคนจ่ายตังที่ดี ต้องไม่บ่น ไม่ง่วง(แต่ขับไปจะหลับไป????????) มาถึงร้านท่ามกลางฝนกำลังพรำๆ  แต่ลูกค้าก็ยังเยอะดีทีเดียว เพราะเป็นช่วงเย็นวันอาทิตย์
จริงๆชื่อร้านริมเขื่อนนี่มีที่มาที่ไปจากสมัยนานหลายปีดีดัก สมัยที่ปลาตีนยังพากันเริงร่าแหวกว่าย ???????? รอให้คนไปเชยชม ร้านอาหารเหล่านี้จะตั้งแผงขายกันอยู่แถวริมเขื่อนในศาลากลางนั่นแล แต่หลังจากมีการปรับภูมิทัศน์ เพื่อให้เป็นแหล่งพักผ่อนหย่อนใจ และสร้างเขื่อนซีเมนต์ที่ทนทานการกัดเซาะของน้ำทะเล???? ร้านในแถบนี้ก้อระเห็จเร่ร่อนไปอยู่ในโซนที่เรียกว่าศูนย์การค้า(ร้าง)ปากน้ำ และยึดทำเลทองมาจนทุกวันนี้
เมื่อเข้าร้านได้ ด้วยความที่คนเยอะจึงต้องใช้วิชานินจาที่ฝึกฝนมาหลบหลีกฝูงชนระหว่างรอ พนักงานจัดแจงเอาโต๊ะมาลงให้อีก 1 โต๊ะแบบกระเบียดกระเสียร(แต่ก้อต้องชมล่ะ เพราะไม่ต้องรอโต๊ะนาน) หลังจากเลือกรายการอาหารแล้ว สั่งไปหลายๆอย่าง ใช้เวลาไม่นานก็ทยอยมาจนครบเลย
##ส้มตำไทย 40 บาท ของเด็ก ไม่ใส่พริก รสชาติ เปรี้ยวๆหวานๆ เส้นมะละกอกรอบใช้ได้                             ##ส้มตำปูม้า 80 บาท ได้ปูม้าตั้ง 2 ตัวแหนะ เปรี้ยว หวาน เผ็ด กำลังดี อร่อยได้ใจ หลังจากอยากมานาน
##ข้าวผัดปู 60 บาท นี่ก้อของเด็กเหมือนกัน ผัดมาแห้งอยู่ เนื้อปูให้มาพอสมควรเลย แต่รสชาติจืดๆ ไม่เข้มข้น ต้องตักทานคู่กับกับข้าวถึงจะดี
##โป๊ะแตก จำราคาไม่ได้ แต่ให้เครื่องเยอะดี ส่วนรสชาติน้ำต้มยำจืดไปหน่อย ชามนี้มีดีที่เครื่อง
##กุ้งแช่น้ำปลา 100 บาท กุ้งสด หวาน อร่อย แต่น้ำจิ้มธรรมดา ยังไม่ซี้ดนัก แต่ก้ออร่อยใช้ได้                                             ##ยำหอยนางรม 80 บาท มาอย่างแรกเลย ตักทานกันเพลิน หอยตัวไม่ใหญ่ แต่ได้เยอะ รสชาติน้ำยำโอเค เค็มๆเปรี้ยวๆเผ็ดๆ สะใจ น้ำลายและน้ำตาตกตลอดระหว่างที่กิน
##รวมมิตรทะเลเผา 220 บาท ให้มาปริมาณคุ้มค่า ย่างมาได้แห้งดีเลย แต่น้ำจิ้มยังธรรมดาไม่เด่นเท่าไหร่
ทานไปหมดนี่ รวมเครื่องดื่มแล้ว 700 นิดๆ เรียกว่ากินอย่างคุ้ม จนอิ่มกันทุกคน รสชาติอยู่ในเกณฑ์ค่อนข้างดีเลย ถ้าเทียบกับหลายๆร้านใหญ่แถวบ้านที่เคยทาน ถึงแม้บรรยากาศจะชวนคลื่นเหียนสักหน่อย(อยู่ใกล้คลองและกองขยะ????????) แต่ถ้าทำใจไม่คิดมากก็มาลองกันได้เลย",1,0.11317051947116852,3,0.18221162259578705,1,0.17074020206928253,4
"ร้านนี้จะอยู่ก่อนถึงท่าเรือปากบาราที่นำพาเราๆ ไปเกาะหลีเป๊ะและอื่นๆ
ซึ่งย่านนี้จะมีร้านอาหารทะเลมากมาย เลือกได้ตามใจชอบ
ซึ่งครัวริมเบไม่ทำให้ผิดหวังในเรื่องของบรรยากาศ รสชาติอาหารและความหลากหลาย
อาหารรสจัดจ้านดี อร่อยๆ
แต่ถ่ายรูปไว้ไม่หมด จริงๆ มีเยอะแยะกว่านี้
เอาเป็นว่าไม่ผิดหวังแน่นอนถ้าเลือกครัวริมเล
(เป็นร้านอิสลาม แปะป้ายหน้าร้านเลยว่าห้ามดื่มเครื่องดื่มแอลกอฮอล์และห้ามน้องหมา แต่ในร้านมีน้องแมวนะ)",0,0.127309188246727,5,0.16869136691093445,5,0.09236139059066772,5
"หลังจากย้ายร้านไปเอกมัย 
เราก็ยังตามไปกินเรื่อยๆ 
ชาบูอร่อยคงที่ดี พนักงานบริการดี 
แต่ซูชิปลาไหล ไม่ไหวนะ 
ทำไมชิ้นมันเล็กลงขนาดนี้ 
เคยไปกินเมื่อ 2-3 เดือนที่แล้ว 
กับไปเมื่อวันที่ 23 ธ.ค 58 
มันต่างกันมาก เหมือนเอาหางๆ มาให้
ทำม้ายยย ผิดหวัง",0,0.3139745593070984,3,0.2787655293941498,4,0.47418540716171265,2
"ร้านนี้อยู่ในโลตัส ศาลายา ชั้นล่าง โซนอาหาร ใกล้ประตูด้านหน้า 
~ ชานมไข่มุก สามารถเลือกระดับความหวานได้ตามต้องการ ไข่มุกเนื้อเหนียวนุ่มเคี้ยวหนุบหนับดี รสชาติออกทางกลิ่นนมมากกว่ากลิ่นชาในระดับหนึ่ง

**สรุปว่า ถ้ามาโลตัสศาลายา แล้วอยากทานชานมไข่มุก ร้านนี้น่าจะเป็นตัวเลือกลำดับแรกครับ",0,0.23724761605262756,2,0.10576982796192169,1,0.11220718920230865,2
"กลับจากทำธุระแถวนี้ครับ หิวโซมาก ผู้บังคับบัญชาการบ้านบอกโจทย์มาว่าอยากกินอาหารรสจัดๆ ไม่เอาฟาสต์ฟู้ด ผมที่ทำท่าจะแวะแมคโดนัลด์ Drive thru สั่งแมคสไปซี่ให้ก็แฉลบออกเข้าจอดรถทันทีครับ เห็นป้ายร้านนิตยาไก่ย่างมาหลายครั้งแล้ว ไม่ได้เข้าไปซองซะที รอดแล้วครับผม 
 ช่วงบ่ายๆแก่ๆมากๆในร้านมีลูกค้าอยู่ 2 โต๊ะ อาหารที่สั่งเลยเสิร์ฟเร็วครับ สั่งไก่ย่างตามที่พนักงานแนะนำ กับต้มแซ่บซี่โครงอ่อน มาเป็นหม้อไฟเดือดๆ ส้มตำกุ้งสด กุ้งสดจริงๆครับ มาดิบๆนอนแผ่มาบนส้มตำ รสชาติออกอ่อนไปนิดสำหรับส้มตำ ยำปลาหมึก ปลาหมึกสดปานกลาง ยำรสเผ็ดตัดกับเปรี้ยวชัดเจน ถ้ามีเด็กมาด้วยอาจจะต้องขอให้ทำรสชาติอ่อนลงอีกนิดนะครับ ที่น่ารักคือผักสดๆแช่มากับน้ำแข็งผักเลยทั้งสดทั้งกรอบเลยครับ ไก่ย่าง ถ้าชอบแนวแห้งๆน่าจะชอบกัน ส่วนผมทานได้ครับแต่ชอบแบบย่างมาฉ่ำๆมากกว่า น้ำจิ้มแจ่วอร่อยดี โดยรวมใช้ได้ครับนิตยาไก่ย่าง",0,0.10608454048633575,5,0.09985105693340302,1,0.15613338351249695,3
"วันก่อนไปเดินสยาม หลังจากห่างหายไป ประมาณ 6 เดือน
เดินทางด้วยรถไฟฟ้า ออกทาง Digital Gate Way แล้วเจอร้านนี้อยู่ที่ ชั้น 3

เจอเจ้าของร้านด้วย น่ารักค่ะ แนะนำว่า Red Velvet Cupcake เป็นเค้กช็อกโกแลต แต่งหน้าด้วยครีมชีส เมนูแนะนำของทางร้านเลยลองซื้อทานดู แล้วก็ไม่ผิดหวังจริงๆ เพราะเนื้อเค้กนุ่ม หอม ไม่แห้ง หวานกำลังพอดี ราคาก็ไม่แพงด้วย 

ส่วนเพื่อนชายชอบเค้กแครอทค่ะ ได้สุขภาพหน่อยแล้วไม่ค่อยหวาน ไม่มีกลิ่มแครอดเลยค่ะ เนื้อชุ่มไม่แห้งเช่นกัน

น้ำเราสั่ง Pink Lemonade กับ Ice Milk Tea อย่างละแก้วค่ะ

ประทับใจเค้กร้านนี้มาก จะกลับไปซื้อบ่อยๆ เลย

ขออนุญาตก๊อบรูปจากเว็บเค้ามาให้ดูนะคะ เพราะถ่ายมาเองแล้วไม่สวย",0,0.19186639785766602,4,0.19861425459384918,3,0.0803724080324173,4
ช่วงนี้อยากลองไอศกรีมรสชาติใหม่ๆที่ไม่เคยทานมาก่อน จึงลองหาร้านไอศกรีมดู จบลงที่ร้าน ETE เป็นร้านที่มีบรรยากาศดี ไอศกรีมมีหลายรส รสชาติก็ไม่แพงจนเกินไป รสไอศกรีมที่มาลองวันนี้คือ Mint Chocolate ทีเลือกเพราะสีสีนดูน่ากินดี พอกินคำแรกรู้สึกรสชาติเหมือนยาสีฟันเลย เย็นๆหอมกลิ่นมินต์ในปาก แต่พอกินไปเริ่มได้รสช็อกโกแลตหวานๆช่วยตัดกลิ่นมินต์ได้บ้าง กินไปรู้สึกรสชาติมันเข้ากันดีเหมือนกัน แปลกใหม่ดี,0,0.3688538670539856,4,0.33658191561698914,4,0.11572252959012985,5
"เพื่อนที่ชลบุรีบอกว่า ต้องมาร้านนี้ มันไม่เหมือนก๋วยจั๊บที่กรุงเทพเลย ตอนเราไปเรียนกรุงเทพเราเจอก๋วยจั๊บกรุงเทพเราช๊อคเลย ต้องปรับตัวอยู่นาน
อืมมม ลองดูก็ได้ ร้านเป็นเพิงข้างทาง ก๋วยจั๊บ35บาท พอสั่งเสร็จมีคนเอากระป๋องเบียร์มาวางไว้ที่โต๊ะ กําลังจะบอกว่าไม่ได้สั่งเบียร์ ใครจะไปกินแต่เช้าวะ แต่พอดีเหลือบไปเห็นก่อนว่า จริงๆแล้วมันคือแก้วนํ้า โหย คิดได้ไงใช้กระป๋องเบียร์แทนแก้ว 
บรรยากาศร้านมีเสน่ห์แบบร้านข้างทางทั่วไป มีกลอนบรรยายถึงความตั้งใจในการบริการ มียิมโปเกมอนด้วย โหย คนชลบุรีไปเอาdragoniteมาจากไหนฟะ 
แล้วก๋วยเตี๋ยวก็มาถึง ร้านนี้ไม่มีทิชชู่ให้นะ ลืมบอก จังหวะที่ช้อนจิ้มลงไปในชาม เราถึงกับร้อง หุ!! ไมมันเหลวจังวะเส้น เชื่อละว่าไม่เหมือนกทม. นํ้าซุปไม่ร้อนเกินไป เหมาะกับอากาศร้อน หวานๆกําลังดี หมูกรอบแห้งดี หมูสับละเอียดและนิ่มดี ปลาบปลื้มกับความอิ่มราคา40 บาท ที่ไม่ต้องคิดเรื่องความสะอาดความสะดวกใดๆ ถูกและดี อิ่ม ฟินนนน!",1,0.12825454771518707,3,0.36030328273773193,3,0.17141060531139374,4
"ผมเคยมากินตอนปีใหม่ครับ เพิ่งมีโอกาสมาเขียนรีวิว ถ่ายรูปแล้วลืมไว้เรย
ร้าน Midwinter green ที่ปากช่องนี้ เป็นร้านเดิมของ The Smoke House ที่เพิ่งปิดไปครับ 
กลับมาใหม่ในรูปแบบร้านเดิม แต่เหมือนเปลี่ยนผู้บริหาร พ่อครัว ไม่แน่ใจเหมือนกัน

แต่เมนูอาหารเปลี่ยนแปลงครับ 
มีเมนูน้อยลง 
มาดูเรื่องรสชาติกัน
จะยกตัวอย่างเมนูที่ชอบนะครับ
คอหมูย่างจิ้มแจ่วครับ คอหมูย่าง เนื้อนุ่ม ไม่เหนียว ย่างแบบมีน้ำมีนวล รสชาติหวาน ๆ เค็ม จิ้มกับน้ำจิ้มแจ่ว และน้ำจิ้มซีฟู้ด ก้ออร่อยใช้ได้ ทั้ง 2 ตัวเลย

อ่อ ๆ ยังไม่หมด ร้านนี้ยังมีขนมปังเป็นออเดิฟ ฟรีให้ลูกค้าทุกตัวเหมือนเดิม
ครัวซองยังอร่อยเหมือนเดิมครับ กรอบนอกนุ่มใน หอมเนยมาก ๆ ชอบ อร่อยเหมือนเดิมครับ",0,0.08163591474294662,5,0.08378353714942932,1,0.10832032561302185,3
"วันก่อนผ่านมาเส้นนี้สะดุดตาที่ชื่อป้ายร้านใหญ่มากค่ะจะแวะทานร้านดันปิดซะแล้วคงจะเย็นไป
วันนี้เลยกลับมาทานอีกครั้งหนึ่ง เห็นป้ายคัทเอาท์ใหญ่ เชิญชวนให้ลองข้าวมันไก่ตอนเลยจัดมา 1 จาน 
สั่ง
ข้าวมันไก่ตอน บะหมี่เกี๊ยวหมูแดงและซุปกระดูก มาเริ่มที่...
ข้าวมันไก่ค่ะ ข้าวหอมมากหุงได้ดีนิ่มไม่แข็ง ไก่ไม่เป็นแบบทุบๆแบนๆ
เนื้อแน่นเต็มปากเต็มคำ ได้ข้าวเยอะดี น้ำจิ้มเป็นแบบเปรี้ยวๆเผ็ดๆอร่อยไปอีกแบบนึงค่ะ 
บะหมี่เกี๊ยวหมูแดง บะหมี่เส้นแบนลวกได้นิ่มดีค่ะ ส่วนเกี๊ยวก้อใช้เป็นแผ่นเกี๊ยวหยก ห่อกันสดๆ แล้วนำไปลวกในน้ำร้อนๆ แต่อาจจะลวกนานไปนิดทำให้ตัวเกี๊ยว เละไปนิดหนึ่ง แต่ก็โอเคเลยค่ะ น้ำซุปหอมหวานอร่อยแต่หมูแดงส่วนตัวแล้วเราชอบแบบฉ่ำๆ อันนี้นิ่มแต่มันไม่จุ๊ยส์มันแห้งๆไปนิดนึงแต่ไม่แข็งนะคะ แต่ก็ถือว่าโดยรวมใช้ได้เลย
 ซุปกระดูกได้มายังเยอะอลังการเต็มชามกระดูกชิ้นโตมีเนื้ออย่างเยอะเลยค่ะแทะเล็มจนเพลิน น้ำซุปหอมหวาน
ที่ร้านมี wifi ให้ใช้ฟรีและมีป้ายคำกวนกวนๆคําน่ารักๆไว้ให้ลูกค้าถ่ายเซลฟี่แอพโซเชียลกันด้วยนะคะ
ยังไงก็ลองแวะมาทานกันได้นะคะอยู่เส้นสันกำแพงสายเก่าตรงข้ามปั๊มบางจาก",0,0.04723147302865982,2,0.13145624101161957,3,0.07347393035888672,2
"โรตีอร่อยมากค่ะ หอมเนย กรอบนิดนึงพอดีๆ กินกับกุรุหม่าอร่อยมาก ไม่หวานเลี่ยน
ซุปหาวัวก็อร่อยค่ะ
ดูเหมือนน้อย แต่ตอนลุกนี่ อิ่มกลิ้งมากค่ะ

(มาเพื่อตั้งใจทานอาหารแนวอิสลามนะคะเลยไม่ได้ลองอาหารไทยอื่นๆ ไว้คราวหน้าค่ะ)",0,0.13743478059768677,2,0.1882270872592926,1,0.16295669972896576,2
"Bingsu สั่งแบบ mix fruit มา ราคาค่อนข้างสูง 350 บาท ไอศครีมรสอื่นหมด เหลือรสชาเขียวรสเดียว รสชาติบิงซูหวานโดยไม่ต้องใส่น้มข้นหวานเพิ่ม  บิงซูน้ำแข็งเนียนละเอียด ละลายในปากได้เลย

เมื่อ like and share facebook fanpage พร้อมถ่ายรูปกับเมนูใดก็ได้ในร้าน แชร์และตั้งเป็น public รับฟรี blue hawaii  แต่รู้สึกรสชาติเฉยๆ ธรรมดา ไม่ได้โดดเด่นอะไร

ราคาโปรโมชั่นตอนนี้ ลดราคา 50% แต่ยังไม่รวมค่า service charge และ vat อีก",0,0.21828898787498474,1,0.26635292172431946,3,0.11865057051181793,1
"ร้านนี้อยุ่หลังตลาดสามแยกค่ะ(บางคนเรียกตลาดสันทราย แต่คนสันทรายจะเรียกตลาดสามแยก)
สังเกตุไม่ยาก หน้าร้านจะมีคนออกกันอยุ่
ร้านนี้เป็นร้านขนาด 1 คูหา มีโต๊ะให้บริการสำหรับทานในร้านแค่ไม่กี่โต๊ค่ะ 
ราคาจะมี พิเศษ 25 บาท บิ๊ก 30 บาทค่ะ
ร้านนี้เปิดให้บริการ 7.15 น.ค่ะ ไปก่อนไม่ขาย ไม่เกินเที่ยงก็หมดแล้ว ส่วนใหญ่ซื้อกลับสะดวกกว่าเพราะโต๊ะในร้านมักจะเต็ม ไปทีไรหน้าร้านไม่เคยว่าง บางทีท้อเปลี่ยนใจไม่กินเพราะขี้เกียจรอคิว...แต่ที่นี่เค้าทำเร็วนะคะ รอไม่นานเท่าไหร่ นอกเสียจากว่าจะเจอสั่งเซทใหญ่ตัดหน้า ฮ่าๆๆ
ข้าวมันไก่ข้าวจะชุ่มๆไม่แห้งแต่ก็ไม่เละ  รวมๆรสชาติดีค่ะ ไก่นุ่ม น้ำซุปเข้มข้นดี (ออกเค็มๆ) น้ำจิ้มสั่งกลับบ้านเค้าแยกพริก-ขิงให้ค่ะ",0,0.03042874112725258,3,0.09254856407642365,5,0.0643913745880127,5
"ศิลปะบนจาน ความงามที่ต้องลั่นชั๊ตเตอร์
เป็นร้านอาหารที่ดีงาม รามอินทรา-อาจนรงค์ สุดๆ คือดี๊ !!! 

ต้องสั่งเลย !!! 
แกงเหลืองขาหมูสุดยอด ????????????????????????????????????
แซวม่อนซี๊ด 
สิงเหนือเสือใต้ 
ข้าวหน้าปูกระเพราไข่ออนเซ็น 

ความครีเอท ความสร้างสรร คือ สุดยอด
อร่อยมาก ด้วยค่ะ ที่สำคัญเลย 

เมนู ให้เลือกเยอะมาก ไม่เสียดายเงินเลยอะ แบบว่า ถ้าอยากทานของอร่อย คุณจะไม่ผิดหวัง กับร้านนี้เลย

ป.ล. ขอชื่นชม พนักงานทุกท่าน มากๆค้า เป็นร้านที่มี ทรัพยากรบุคคล ที่ดีเด่น มากๆเลย ????",0,0.2629832625389099,2,0.3978654742240906,2,0.5114037990570068,2
"บรรยากาศ : มีร่มห้อยๆ โอเคเลย สวย แสงก็สวย เป็นส่วนตัวนิดๆ
บริการ : ดีครับ ออกอาหารเร็วดี 
อาหาร : อร่อย ทุกอย่าง มี ไข่ตุ๋น ซุปมิโสะ กับ กิมจิ ฟรี~ ปลาก็ดีนะครับ แต่... ผมดันไปเจอ เส้นผม? หรือ ขนส่วนไหนไม่รุ้บนซูชิ... ถ้าไม่มีตรงนี้จะได้4-5ดาวเลยทีเดียวครับ...",0,0.13470472395420074,1,0.14358577132225037,1,0.19624140858650208,2
"ที่ตั้ง Terminal 21 ชั้น 4 โซนด้านหลัง ร้านใหญ่ที่นั่งเยอะ ส่วนมากมาแล้วมักจะได้ที่นั่งเลย ไม่ค่อยจะต้องรอนัก ถ้าต้องรอก็รอไม่นาน

วันนี้ที่เก๋คือมีบริการถ่ายรูปครอบครัวให้เนื่องในวันครอบครัว 13/4/2557 ที่ผ่านมาและอัดใส่กรอบกระดาษให้อย่างสวยงาม กิ๊ฟเก๋ดีมาก

**รีวิวนี้เป็นความเห็นส่วนตัว หากผิดพลาดประการใดขออภัยด้วยนะคะ**",0,0.15702012181282043,2,0.29988792538642883,3,0.1762792319059372,4
ลบแอปโลด แถมไม่ต้องเจอกันอีกเลยนะ แอปนี้ 555,1,0.8040224313735962,4,0.8369030952453613,2,0.6563705801963806,5
"ร้านนี้อยู่ในซอยนิคมขนมจีน ผลิตแต่ขนมจีน แต่ก็มีร้านก๋วยเตี๋ยวหมูเด้งแสนอร่อย ตั้งอยู่เด่นในซอย ร้านนี้สั่งได้หลายเด้ง ราคาแล้วแต่เด้ง น้ำดื่มฟรีบริการตัวเอง 

 น้ำซุปอร่อยไม่ต้องปรุงเพิ่มเลย  น้ำก๋วยเตี๋ยวร้อนดีมาก   แต่ต้มยำกับเตี๋ยวแห้ง ให้มะนาวน้อยไปหน่อย แทบไม่มีรสชาติมะนาว แต่สามารถขอเพิ่มมะนาวเพิ่มได้  หมูเด้งอร่อย ให้หมูแดงเสริมมาอีก ส่วนตัวชอบมาก  แต่เส้นบะหมี่เหลือง ไม่ค่อยอร่อย รู้สึกแป้งเยอะไปหน่อย",0,0.1048736572265625,5,0.4888894557952881,4,0.08293069899082184,4
กะลาแลนด์แดนรีดไถไง ผิดกฎหมายในไทย งานวิจัยนอกก็ไม่สน จะวิจัยเองก็ทำไม่ได้ผิดกฏหมายอีก เวลกรรม หัวอกเดียวกับพวกกัญชาเลย,0,0.6293321251869202,4,0.7509191036224365,5,0.8138467073440552,4
ลีโอขมชิบหายค่ะ นี่กินลีโอไง รอถามแม่ตอนแม่มาหาดีกว่า อร่อยตรงไหน,0,0.7312327027320862,5,0.7702016234397888,1,0.8160694241523743,4
กินเจอบูตะคอร์นมีกลิ่นเหม็น แย่สุดๆ ลองให้พนักงานชิม รีบเปลี่ยนมาให้ใหม่เลย ของสดจริงจ้ะ - -,1,0.19365748763084412,5,0.3570937514305115,5,0.24232865869998932,5
วิเคราะห์อย่างดีแต่สุดท้าย555 เชียงใหม่อยู่ภาคใต้เครค้ะ😂👌,1,0.6839609146118164,1,0.3830629885196686,5,0.8855862617492676,2
เป็นเมดที่สิงคโปร์เงินไม่ดีเท่าไหร่หรอกค่ะ แค่เมดที่บ้านใช้ sk-ii ครบเซทแค่นั้นเอง 5555555555555555555555,1,0.7920649647712708,2,0.8452296257019043,5,0.8027284145355225,3
ขายสินค้าที่เป็นไปได้สิคะ....ใช้สมองเยอะๆ ....แต่ผ้าอนามัยใช้เย็นดีจริงคร่า555,1,0.6556925177574158,5,0.7424407601356506,4,0.831276535987854,4
ใช่แล้วครับ พวกดีเซลตัวทำมลพิษเลย แย่จริงๆ ว่าแล้วก็เอา MU X 3.0 ไปอุด EGR+Remap ดีกว่า 555,0,0.6530702710151672,5,0.6412221789360046,3,0.6310573816299438,3
สวยสุดๆ...ยกเว้นไฟท้าย...ดูไม่ได้เลย ได้มาฟรีๆผมจะไม่ขับเลย ขาย ไปซื้อ Nissan March ขับดีกว่า 555 เงินที่เหลือเอาไปเท่วยุโรปมั่ง,1,0.5227312445640564,4,0.7528781294822693,3,0.7908355593681335,3
แอดมินของร้านเดอะเฟสช็อปก็มั่นหน้าเก่งร่วมไปกับฟคดีแท้ 555555 ปากนี่ไม่ต่างกับแอดมินของอีเถ้าแก่อะ,1,0.6989258527755737,4,0.5931512117385864,1,0.7760134339332581,3
ดีนะเนี่ยที่ไม่เข้ามาตั้งแต่แรก โชคดีไปค่ะ ไม่ต้องมาเสียความรู้สึกแบบเพื่อนๆ และคูปองที่ได้ก้อไม่ได้ลดค่าอาหารใช่รึป่าวค่ะ โอ้ววว!! My God 555,0,0.4280209541320801,2,0.5078564286231995,2,0.6568437814712524,3
การช็อปปิ้งที่ show dc เป็นอะไรที่แปลกใหม่ที่สุดในชีวิต เดินวนสิบรอบเพราะไม่รู้จะซื้ออะไรดี 55555555555555555555,1,0.6760578155517578,2,0.8026037216186523,2,0.862281858921051,2
กาวข้างหลังผ้าอนามัยติดทุกอย่างยกเว้นกางเกงในจ้าาา ใส่ดีๆ อย่าให้มันพลิกกลับด้านเด็ดขาด ไม่งั้นมีร้อง เอื้ออออออ 55555,1,0.8051875233650208,2,0.822846531867981,4,0.7558963298797607,5
อินนิสฟรี ติดสงกานต์หมดเลยจ้าาาา ค้างอยู่ไปรฯ เพื่อนๆ โปรดรอ 555555 สัญญาณโทรศัพท์ก็ไม่มี.....รถก็เสีย ฮัลโหลลบ สวัสดีปีใหม่ไทยค่าาาา,1,0.6797791123390198,2,0.7887741327285767,3,0.6861410140991211,3
ของเรา 2 คน 4 กลม ก็อาการเดียวกัน นั่งคุยกับชักโครกซะยาว และหลังจากนั้นก็ไม่ได้เจอกับสเมอร์นอฟมิ้ดไนท์อีกเลย ลาจากกันถาวร 55555,0,0.6617071032524109,4,0.7633410692214966,5,0.7964145541191101,4
โดนน้องสาวเรียกไปโวยวายว่าไม่ต้องซื้อผ้าอนามัยเย็นจิ๋มมาแล้วนะ เย็นไปหมด เย็นยะเยือก 5555 ทำไมล่ะ เปลี่ยนบรรยากาศไง ตื่นเต้นดีออก,1,0.7883238792419434,1,0.711997926235199,4,0.8770245313644409,4
"ผ่อนฟอจูนเนอร์ งวดละ1,299 ผ่อน60ปี่หรือไม่ก็ผ่อน3ชั่วอายุคนเลยมี่เดียวนะ55555555",1,0.7931193709373474,1,0.8345913887023926,3,0.8238625526428223,2
เดี๋ยวไปจัดเบียร์ช้างสักลัง ตอบเเทนคุณสันติ 5555,0,0.7769038677215576,4,0.7746351957321167,4,0.8301063179969788,2
เมื่อก่อนเรียกกันเสี่ย แต่เดี๋ยวนี้เรียกเหี้ยกันซะหมด. อีกสักครั้งไหมป๊า5555,1,0.8436169624328613,5,0.8957139849662781,2,0.8559756875038147,1
ผ้าอนามัยลอรีเอะ คูลลิ่งเฟรช จะเย็นอะไรเบอร์นี้ 🙄 ฉี่แล้วฉีดที แสบสันเหมือนมีใครเอายาหม่องมาป้ายฮี ฮือออทรมาน555555555,1,0.8812056183815002,1,0.8156928420066833,4,0.8362718820571899,5
👏👏👏👏เหมือนรุ้ว่าต้องการ555,1,0.7166749238967896,2,0.6577154397964478,5,0.7500357627868652,2
การท่องเที่ยวไทยเจ๊งแน่ ๆ 5555 รัฐบาลจะทำอย่างไรดี,0,0.6486660242080688,1,0.7805056571960449,2,0.7680397629737854,2
คนอื่นใช้แค่โทนเนอร์ของบู๊ทยังดีเลยอะ นี่ขนาดเอสเซนส์ของสกินฟู้ดยังไม่ดีเลยจ้า5555555,1,0.9069616198539734,3,0.6992257237434387,5,0.828884482383728,2
จิงอ่าาา เหมือนต้ม อยุ่กับบ้านเลย 5555 สงสารอ่ะ. แต่ก้ขำค่ะ #ดีนะไม่มีสาขาใกล้บ้านที่เปนแบบนี้,0,0.5940890908241272,5,0.568428635597229,4,0.7255228161811829,1
5555 ใช่ค่ะ นางบอกถ้าใช้ ios ให้ใช้ apple tv เดี๋ยวนะ คือเอ็งต้องพัฒนาแอพสิ ฮือ ปวดหัววว 55555,0,0.814479649066925,3,0.8633057475090027,3,0.8571974635124207,1
เอมเค 370 บาท 5555+ แม่งมื้อเดียวอยู่ได้กี่วัน,1,0.7114365100860596,4,0.6572386622428894,2,0.5873411893844604,5
